CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
15029090,BURGLARY COMMERCIAL,05/19/2015 12:00:00 AM,19:00,BURGLARY - COMMERCIAL,2,06/10/2015 03:30:09 AM,"1500 HOPKINS ST
Berkeley, CA
(37.881051400000047, -122.28309571599999)",1500 HOPKINS ST,Berkeley,CA
15000220,ROBBERY,01/01/2015 12:00:00 AM,20:45,ROBBERY,4,06/10/2015 03:30:10 AM,"1200 HASKELL ST
Berkeley, CA
(37.85053638100004, -122.28597679799998)",1200 HASKELL ST,Berkeley,CA
15090378,BURGLARY AUTO,03/06/2015 12:00:00 AM,18:45,BURGLARY - VEHICLE,5,06/10/2015 03:30:12 AM,"400 GILMAN ST
Berkeley, CA
(37.877793476000079, -122.30891427499995)",400 GILMAN ST,Berkeley,CA
15090253,THEFT MISD. (UNDER $950),02/09/2015 12:00:00 AM,21:40,LARCENY,1,06/10/2015 03:30:11 AM,"1100 UNIVERSITY AVE
Berkeley, CA
(37.869039561000079, -122.29193820699999)",1100 UNIVERSITY AVE,Berkeley,CA
15015067,VANDALISM,03/13/2015 12:00:00 AM,23:00,VANDALISM,5,06/10/2015 03:30:12 AM,"2100 MILVIA ST
Berkeley, CA
(37.87068735400004, -122.27064353899999)",2100 MILVIA ST,Berkeley,CA
15005511,DOMESTIC VIOLENCE,01/29/2015 12:00:00 AM,08:00,FAMILY OFFENSE,4,06/10/2015 03:30:11 AM,"1500 TYLER ST
Berkeley, CA
(37.852363769000078, -122.27855625799998)",1500 TYLER ST,Berkeley,CA
15026205,ROBBERY,05/05/2015 12:00:00 AM,23:42,ROBBERY,2,06/10/2015 03:30:09 AM,"VIRGINIA STREET &amp; ACTON ST
Berkeley, CA
(37.874564393000071, -122.28478922399995)",VIRGINIA STREET & ACTON ST,Berkeley,CA
15025410,2ND RESPONSE,05/01/2015 12:00:00 AM,22:35,NOISE VIOLATION,5,06/10/2015 03:30:09 AM,"2600 REGENT ST
Berkeley, CA
(37.86328155700005, -122.25762991699997)",2600 REGENT ST,Berkeley,CA
15090567,BURGLARY RESIDENTIAL,04/10/2015 12:00:00 AM,08:00,BURGLARY - RESIDENTIAL,5,06/10/2015 03:30:13 AM,"2400 WARRING ST
Berkeley, CA
(37.867704097000058, -122.25082313999997)",2400 WARRING ST,Berkeley,CA
15029858,NARCOTICS,05/23/2015 12:00:00 AM,22:45,DRUG VIOLATION,6,06/10/2015 03:30:09 AM,"ROSE STREET &amp; HENRY ST
Berkeley, CA
(37.881902283000045, -122.27069799599997)",ROSE STREET & HENRY ST,Berkeley,CA
15015704,DISTURBANCE,03/09/2015 12:00:00 AM,12:00,DISORDERLY CONDUCT,1,06/10/2015 03:30:12 AM,"1900 HOPKINS ST
Berkeley, CA
(37.885475019000069, -122.27485256599999)",1900 HOPKINS ST,Berkeley,CA
15001341,VANDALISM,01/07/2015 12:00:00 AM,22:00,VANDALISM,3,06/10/2015 03:30:10 AM,"2600 TELEGRAPH AVE
Berkeley, CA
(37.862934802000041, -122.25878425499997)",2600 TELEGRAPH AVE,Berkeley,CA
15090496,BURGLARY AUTO,03/30/2015 12:00:00 AM,19:00,BURGLARY - VEHICLE,1,06/10/2015 03:30:13 AM,"100 SEAWALL DR
Berkeley, CA
(37.862022195000065, -122.31704247099998)",100 SEAWALL DR,Berkeley,CA
15009344,VEHICLE RECOVERED,02/14/2015 12:00:00 AM,19:31,RECOVERED VEHICLE,6,06/10/2015 03:30:11 AM,"NINTH STREET &amp; BANCROFT WAY
Berkeley, CA
(37.864170895000029, -122.29296851199996)",NINTH STREET & BANCROFT WAY,Berkeley,CA
15021146,2ND RESPONSE,04/12/2015 12:00:00 AM,00:07,NOISE VIOLATION,0,06/10/2015 03:30:13 AM,"2800 DERBY ST
Berkeley, CA
(37.86224343300006, -122.25095795699997)",2800 DERBY ST,Berkeley,CA
15003759,MISSING ADULT,01/20/2015 12:00:00 AM,13:00,MISSING PERSON,2,06/10/2015 03:30:10 AM,"2800 MILVIA ST
Berkeley, CA
(37.858118202000071, -122.26926010899996)",2800 MILVIA ST,Berkeley,CA
15013177,DISTURBANCE,03/05/2015 12:00:00 AM,08:59,DISORDERLY CONDUCT,4,06/10/2015 03:30:12 AM,"JONES STREET &amp; SECOND ST
Berkeley, CA
(37.874373971000068, -122.30443811599997)",JONES STREET & SECOND ST,Berkeley,CA
15015746,ROBBERY,03/17/2015 12:00:00 AM,16:25,ROBBERY,2,06/10/2015 03:30:12 AM,"TENTH STREET &amp; DWIGHT WAY
Berkeley, CA
(37.860871724000049, -122.29070559099995)",TENTH STREET & DWIGHT WAY,Berkeley,CA
15004728,THEFT FROM PERSON,01/25/2015 12:00:00 AM,12:55,LARCENY,0,06/10/2015 03:30:10 AM,"VIRGINIA GARDENS &amp; VIRGINIA ST
Berkeley, CA
(37.874334116000057, -122.28662701699994)",VIRGINIA GARDENS & VIRGINIA ST,Berkeley,CA
15002288,THEFT MISD. (UNDER $950),01/10/2015 12:00:00 AM,00:00,LARCENY,6,06/10/2015 03:30:10 AM,"700 AVENIDA DR
Berkeley, CA
(37.883598489000065, -122.25014119699995)",700 AVENIDA DR,Berkeley,CA
15015526,ROBBERY,03/16/2015 12:00:00 AM,14:30,ROBBERY,1,06/10/2015 03:30:12 AM,"100 SPINNAKER WAY
Berkeley, CA
(37.870041474000061, -122.31747858999995)",100 SPINNAKER WAY,Berkeley,CA
15090243,THEFT FELONY (OVER $950),02/06/2015 12:00:00 AM,21:20,LARCENY,5,06/10/2015 03:30:11 AM,"1200 BURNETT ST
Berkeley, CA
(37.853087316000028, -122.28633105899996)",1200 BURNETT ST,Berkeley,CA
15017492,BURGLARY AUTO,03/25/2015 12:00:00 AM,20:00,BURGLARY - VEHICLE,3,06/10/2015 03:30:13 AM,"100 SEAWALL DR
Berkeley, CA
(37.862022195000065, -122.31704247099998)",100 SEAWALL DR,Berkeley,CA
15018584,BURGLARY AUTO,03/31/2015 12:00:00 AM,10:25,BURGLARY - VEHICLE,2,06/10/2015 03:30:13 AM,"2300 WARRING ST
Berkeley, CA
(37.869113337000044, -122.25092338799999)",2300 WARRING ST,Berkeley,CA
15090188,BURGLARY AUTO,01/28/2015 12:00:00 AM,12:00,BURGLARY - VEHICLE,3,06/10/2015 03:30:11 AM,"2500 GRANT ST
Berkeley, CA
(37.862957848000065, -122.27439997799996)",2500 GRANT ST,Berkeley,CA
14075232,BURGLARY COMMERCIAL,12/26/2014 12:00:00 AM,03:37,BURGLARY - COMMERCIAL,5,06/10/2015 03:30:09 AM,"1400 SAN PABLO AVE
Berkeley, CA
(37.878529784000079, -122.29527125799996)",1400 SAN PABLO AVE,Berkeley,CA
15004567,BURGLARY COMMERCIAL,01/24/2015 12:00:00 AM,19:31,BURGLARY - COMMERCIAL,6,06/10/2015 03:30:10 AM,"900 ASHBY AVE
Berkeley, CA
(37.851040134000073, -122.29099168199997)",900 ASHBY AVE,Berkeley,CA
15022477,THEFT MISD. (UNDER $950),04/17/2015 12:00:00 AM,19:00,LARCENY,5,06/10/2015 03:30:13 AM,"1300 SAN PABLO AVE
Berkeley, CA
(37.880220182000073, -122.29582204899998)",1300 SAN PABLO AVE,Berkeley,CA
14073717,BURGLARY AUTO,12/17/2014 12:00:00 AM,23:15,BURGLARY - VEHICLE,3,06/10/2015 03:30:08 AM,"2100 ALLSTON WAY
Berkeley, CA
(37.869401560000028, -122.26775037099998)",2100 ALLSTON WAY,Berkeley,CA
15026005,BURGLARY AUTO,05/04/2015 12:00:00 AM,22:00,BURGLARY - VEHICLE,1,06/10/2015 03:30:09 AM,"100 ALVARADO RD
Berkeley, CA
(37.85755645100005, -122.23973448999999)",100 ALVARADO RD,Berkeley,CA
15028552,THEFT MISD. (UNDER $950),05/17/2015 12:00:00 AM,10:15,LARCENY,0,06/10/2015 03:30:09 AM,"2400 DANA ST
Berkeley, CA
(37.866463089000035, -122.26107268599998)",2400 DANA ST,Berkeley,CA
15007095,BURGLARY RESIDENTIAL,02/04/2015 12:00:00 AM,06:39,BURGLARY - RESIDENTIAL,3,06/10/2015 03:30:11 AM,"1100 SHATTUCK AVE
Berkeley, CA
(37.887864419000039, -122.27000517499999)",1100 SHATTUCK AVE,Berkeley,CA
15013001,BURGLARY AUTO,03/04/2015 12:00:00 AM,12:00,BURGLARY - VEHICLE,3,06/10/2015 03:30:12 AM,"1200 SANTA FE AVE
Berkeley, CA
(37.882750859000055, -122.29045410499998)",1200 SANTA FE AVE,Berkeley,CA
15005969,2ND RESPONSE,01/30/2015 12:00:00 AM,23:38,NOISE VIOLATION,5,06/10/2015 03:30:11 AM,"2400 HILGARD AVE
Berkeley, CA
(37.878340196000067, -122.26272820199995)",2400 HILGARD AVE,Berkeley,CA
15090809,BURGLARY AUTO,05/20/2015 12:00:00 AM,18:15,BURGLARY - VEHICLE,3,06/10/2015 03:30:09 AM,"100 SEAWALL DR
Berkeley, CA
(37.862022195000065, -122.31704247099998)",100 SEAWALL DR,Berkeley,CA
15021509,BURGLARY RESIDENTIAL,04/13/2015 12:00:00 AM,10:00,BURGLARY - RESIDENTIAL,1,06/10/2015 03:30:13 AM,"2200 CHANNING WAY
Berkeley, CA
(37.866017897000063, -122.26550080099997)",2200 CHANNING WAY,Berkeley,CA
15029588,THEFT MISD. (UNDER $950),05/15/2015 12:00:00 AM,14:10,LARCENY,5,06/10/2015 03:30:09 AM,"1900 CENTER ST
Berkeley, CA
(37.869650509000053, -122.27267904199999)",1900 CENTER ST,Berkeley,CA
15027833,FRAUD/FORGERY,05/14/2015 12:00:00 AM,01:13,FRAUD,4,06/10/2015 03:30:09 AM,"BONAR STREET &amp; ALLSTON WAY
Berkeley, CA
(37.866951942000071, -122.28692814999999)",BONAR STREET & ALLSTON WAY,Berkeley,CA
15090860,BURGLARY AUTO,05/28/2015 12:00:00 AM,18:30,BURGLARY - VEHICLE,4,06/10/2015 03:30:09 AM,"1700 FOURTH ST
Berkeley, CA
(37.871778117000076, -122.30124167999998)",1700 FOURTH ST,Berkeley,CA
15005563,ALCOHOL OFFENSE,01/29/2015 12:00:00 AM,13:10,LIQUOR LAW VIOLATION,4,06/10/2015 03:30:11 AM,"1400 WARD ST
Berkeley, CA
(37.857603142000073, -122.28213340699995)",1400 WARD ST,Berkeley,CA
15021558,DISTURBANCE,04/13/2015 12:00:00 AM,22:30,DISORDERLY CONDUCT,1,06/10/2015 03:30:13 AM,"2830 BANCROFT STEPS
Berkeley, CA
(37.869303464000041, -122.25092569299994)",2830 BANCROFT STEPS,Berkeley,CA
15090439,IDENTITY THEFT,03/14/2015 12:00:00 AM,11:40,FRAUD,6,06/10/2015 03:30:12 AM,"1600 VIRGINIA ST
Berkeley, CA
(37.87513285700004, -122.28010607699997)",1600 VIRGINIA ST,Berkeley,CA
15021385,NARCOTICS,04/13/2015 12:00:00 AM,01:44,DRUG VIOLATION,1,06/10/2015 03:30:13 AM,"2900 SHATTUCK AVE
Berkeley, CA
(37.855606290000026, -122.26659326899994)",2900 SHATTUCK AVE,Berkeley,CA
15025712,ASSAULT/BATTERY MISD.,05/03/2015 12:00:00 AM,16:53,ASSAULT,0,06/10/2015 03:30:09 AM,"1900 SHATTUCK AVE
Berkeley, CA
(37.873765099000025, -122.26862358899996)",1900 SHATTUCK AVE,Berkeley,CA
15021500,VANDALISM,04/13/2015 12:00:00 AM,17:25,VANDALISM,1,06/10/2015 03:30:14 AM,"SHATTUCK AVENUE &amp; HASTE ST
Berkeley, CA
(37.864883871000075, -122.26750953499999)",SHATTUCK AVENUE & HASTE ST,Berkeley,CA
15090591,BURGLARY AUTO,04/13/2015 12:00:00 AM,17:25,BURGLARY - VEHICLE,1,06/10/2015 03:30:13 AM,"1400 CAMPUS DR
Berkeley, CA
(37.884100207000074, -122.25316932699997)",1400 CAMPUS DR,Berkeley,CA
15003075,DISTURBANCE,01/17/2015 12:00:00 AM,10:15,DISORDERLY CONDUCT,6,06/10/2015 03:30:10 AM,"900 ADDISON ST
Berkeley, CA
(37.866907553000033, -122.29610017499999)",900 ADDISON ST,Berkeley,CA
15090358,THEFT FELONY (OVER $950),03/04/2015 12:00:00 AM,04:45,LARCENY,3,06/10/2015 03:30:12 AM,"2700 PRINCE ST
Berkeley, CA
(37.854863068000043, -122.25254810599995)",2700 PRINCE ST,Berkeley,CA
15032791,FRAUD/FORGERY,06/07/2015 12:00:00 AM,08:35,FRAUD,0,06/10/2015 03:30:10 AM,"1400 LINCOLN ST
Berkeley, CA
(37.875222735000079, -122.28466680899999)",1400 LINCOLN ST,Berkeley,CA
15009317,VANDALISM,02/14/2015 12:00:00 AM,03:30,VANDALISM,6,06/10/2015 03:30:11 AM,"2300 BLAKE ST
Berkeley, CA
(37.863641055000073, -122.26267969799994)",2300 BLAKE ST,Berkeley,CA
15090758,THEFT MISD. (UNDER $950),05/07/2015 12:00:00 AM,04:10,LARCENY,4,06/10/2015 03:30:09 AM,"2600 HILLEGASS AVE
Berkeley, CA
(37.863287400000047, -122.25632413299996)",2600 HILLEGASS AVE,Berkeley,CA
15005385,BURGLARY RESIDENTIAL,01/26/2015 12:00:00 AM,12:00,BURGLARY - RESIDENTIAL,1,06/10/2015 03:30:11 AM,"2100 EIGHTH ST
Berkeley, CA
(37.866920545000028, -122.29507191399995)",2100 EIGHTH ST,Berkeley,CA
15013773,2ND RESPONSE,03/07/2015 12:00:00 AM,23:55,NOISE VIOLATION,6,06/10/2015 03:30:12 AM,"2300 PIEDMONT AVE
Berkeley, CA
(37.869508262000068, -122.25232244099999)",2300 PIEDMONT AVE,Berkeley,CA
15026242,VANDALISM,04/29/2015 12:00:00 AM,07:58,VANDALISM,3,06/10/2015 03:30:09 AM,"1400 UNIVERSITY AVE
Berkeley, CA
(37.87006139500005, -122.28411780399995)",1400 UNIVERSITY AVE,Berkeley,CA
15090718,IDENTITY THEFT,05/05/2015 12:00:00 AM,14:25,FRAUD,2,06/10/2015 03:30:09 AM,"1100 CARLETON ST
Berkeley, CA
(37.858491522000065, -122.28854155799996)",1100 CARLETON ST,Berkeley,CA
15006080,THEFT MISD. (UNDER $950),01/31/2015 12:00:00 AM,14:50,LARCENY,6,06/10/2015 03:30:11 AM,"2500 SAN PABLO AVE
Berkeley, CA
(37.860829583000054, -122.28960087999997)",2500 SAN PABLO AVE,Berkeley,CA
15032229,DOMESTIC VIOLENCE,06/04/2015 12:00:00 AM,14:15,FAMILY OFFENSE,4,06/10/2015 03:30:10 AM,"2700 MATHEWS ST
Berkeley, CA
(37.857762209000043, -122.28659227199995)",2700 MATHEWS ST,Berkeley,CA
15004634,2ND RESPONSE,01/24/2015 12:00:00 AM,23:08,NOISE VIOLATION,6,06/10/2015 03:30:11 AM,"200 PANORAMIC WAY
Berkeley, CA
(37.868501741000046, -122.24560539999999)",200 PANORAMIC WAY,Berkeley,CA
15023970,BURGLARY RESIDENTIAL,04/24/2015 12:00:00 AM,22:00,BURGLARY - RESIDENTIAL,5,06/10/2015 03:30:14 AM,"2400 PRINCE ST
Berkeley, CA
(37.853709534000075, -122.25992135099995)",2400 PRINCE ST,Berkeley,CA
15016721,BURGLARY AUTO,03/21/2015 12:00:00 AM,21:30,BURGLARY - VEHICLE,6,06/10/2015 03:30:13 AM,"200 MARINA BLVD
Berkeley, CA
(37.86865472900007, -122.31315812899999)",200 MARINA BLVD,Berkeley,CA
15010163,THEFT FELONY (OVER $950),02/17/2015 12:00:00 AM,15:00,LARCENY,2,06/10/2015 03:30:11 AM,"2800 BENVENUE AVE
Berkeley, CA
(37.859819153000046, -122.25457364599998)",2800 BENVENUE AVE,Berkeley,CA
15090670,THEFT MISD. (UNDER $950),04/23/2015 12:00:00 AM,00:00,LARCENY,4,06/10/2015 03:30:14 AM,"1600 RUSSELL ST
Berkeley, CA
(37.85524261900008, -122.27709831499999)",1600 RUSSELL ST,Berkeley,CA
15090773,BURGLARY AUTO,05/14/2015 12:00:00 AM,16:05,BURGLARY - VEHICLE,4,06/10/2015 03:30:09 AM,"100 SEAWALL DR
Berkeley, CA
(37.862022195000065, -122.31704247099998)",100 SEAWALL DR,Berkeley,CA
14091749,THEFT MISD. (UNDER $950),12/28/2014 12:00:00 AM,11:00,LARCENY,0,06/10/2015 03:30:10 AM,"1500 OXFORD ST
Berkeley, CA
(37.880410786000027, -122.26711186099999)",1500 OXFORD ST,Berkeley,CA
15014459,ASSAULT/BATTERY MISD.,03/11/2015 12:00:00 AM,13:36,ASSAULT,3,06/10/2015 03:30:12 AM,"900 COLUSA AVE
Berkeley, CA
(37.891143813000042, -122.27923264799995)",900 COLUSA AVE,Berkeley,CA
15016140,BURGLARY RESIDENTIAL,03/19/2015 12:00:00 AM,11:30,BURGLARY - RESIDENTIAL,4,06/10/2015 03:30:12 AM,"1600 GRANT ST
Berkeley, CA
(37.877138066000043, -122.27592806199999)",1600 GRANT ST,Berkeley,CA
15090122,THEFT MISD. (UNDER $950),01/21/2015 12:00:00 AM,11:45,LARCENY,3,06/10/2015 03:30:10 AM,"1600 SHATTUCK AVE
Berkeley, CA
(37.878136856000026, -122.26914442099996)",1600 SHATTUCK AVE,Berkeley,CA
15090151,VANDALISM,01/26/2015 12:00:00 AM,17:00,VANDALISM,1,06/10/2015 03:30:11 AM,"1800 EUCLID AVE
Berkeley, CA
(37.875950673000034, -122.26032691499995)",1800 EUCLID AVE,Berkeley,CA
15016296,ROBBERY,03/20/2015 12:00:00 AM,08:09,ROBBERY,5,06/10/2015 03:30:12 AM,"2100 ALLSTON WAY
Berkeley, CA
(37.869401560000028, -122.26775037099998)",2100 ALLSTON WAY,Berkeley,CA
14074290,BURGLARY RESIDENTIAL,12/20/2014 12:00:00 AM,19:00,BURGLARY - RESIDENTIAL,6,06/10/2015 03:30:08 AM,"1300 ACTON ST
Berkeley, CA
(37.882063324000057, -122.28495269099994)",1300 ACTON ST,Berkeley,CA
15007154,THEFT FELONY (OVER $950),02/05/2015 12:00:00 AM,04:37,LARCENY,4,06/10/2015 03:30:11 AM,"2000 DURANT AVE
Berkeley, CA
(37.866403170000069, -122.26973554099999)",2000 DURANT AVE,Berkeley,CA
15090327,THEFT MISD. (UNDER $950),02/26/2015 12:00:00 AM,10:30,LARCENY,4,06/10/2015 03:30:12 AM,"1500 EUCLID AVE
Berkeley, CA
(37.881082088000028, -122.26150363999994)",1500 EUCLID AVE,Berkeley,CA
15004086,VEHICLE STOLEN,01/22/2015 12:00:00 AM,12:00,MOTOR VEHICLE THEFT,4,06/10/2015 03:30:10 AM,"2200 BROWNING ST
Berkeley, CA
(37.866593297000065, -122.28794274599994)",2200 BROWNING ST,Berkeley,CA
14074777,IDENTITY THEFT,12/21/2014 12:00:00 AM,00:00,FRAUD,0,06/10/2015 03:30:09 AM,"1900 CURTIS ST
Berkeley, CA
(37.870690731000025, -122.28967220899995)",1900 CURTIS ST,Berkeley,CA
14074549,THEFT FROM AUTO,12/22/2014 12:00:00 AM,07:19,LARCENY - FROM VEHICLE,1,06/10/2015 03:30:09 AM,"2200 HASTE ST
Berkeley, CA
(37.865152523000063, -122.26534096799998)",2200 HASTE ST,Berkeley,CA
15090592,BURGLARY AUTO,04/14/2015 12:00:00 AM,01:25,BURGLARY - VEHICLE,2,06/10/2015 03:30:13 AM,"1600 JOSEPHINE ST
Berkeley, CA
(37.877572607000047, -122.27483324099995)",1600 JOSEPHINE ST,Berkeley,CA
15018081,BURGLARY RESIDENTIAL,03/27/2015 12:00:00 AM,09:00,BURGLARY - RESIDENTIAL,5,06/10/2015 03:30:13 AM,"2400 DWIGHT WAY
Berkeley, CA
(37.864809835000074, -122.26059839099997)",2400 DWIGHT WAY,Berkeley,CA
15008442,ASSAULT/BATTERY MISD.,02/10/2015 12:00:00 AM,17:00,ASSAULT,2,06/10/2015 03:30:11 AM,"COLLEGE AVENUE &amp; DERBY ST
Berkeley, CA
(37.862111681000044, -122.25354673199996)",COLLEGE AVENUE & DERBY ST,Berkeley,CA
15010733,BURGLARY RESIDENTIAL,02/20/2015 12:00:00 AM,23:00,BURGLARY - RESIDENTIAL,5,06/10/2015 03:30:12 AM,"2500 LE CONTE AVE
Berkeley, CA
(37.876930681000033, -122.26038133599997)",2500 LE CONTE AVE,Berkeley,CA
15009864,NARCOTICS,02/17/2015 12:00:00 AM,11:28,DRUG VIOLATION,2,06/10/2015 03:30:11 AM,"2333 SAN PABLO AVE
Berkeley, CA
(37.864098443000046, -122.29043071099994)",2333 SAN PABLO AVE,Berkeley,CA
15031737,BURGLARY AUTO,06/01/2015 12:00:00 AM,20:00,BURGLARY - VEHICLE,1,06/10/2015 03:30:10 AM,"2300 FULTON ST
Berkeley, CA
(37.867749324000044, -122.26594724299997)",2300 FULTON ST,Berkeley,CA
15006461,VANDALISM,02/02/2015 12:00:00 AM,02:00,VANDALISM,1,06/10/2015 03:30:11 AM,"900 DELAWARE ST
Berkeley, CA
(37.870778895000058, -122.29735778999998)",900 DELAWARE ST,Berkeley,CA
15022367,BURGLARY RESIDENTIAL,04/16/2015 12:00:00 AM,21:30,BURGLARY - RESIDENTIAL,4,06/10/2015 03:30:13 AM,"600 SPRUCE ST
Berkeley, CA
(37.899627999000074, -122.27115706899997)",600 SPRUCE ST,Berkeley,CA
15014041,VEHICLE RECOVERED,02/05/2015 12:00:00 AM,12:00,RECOVERED VEHICLE,4,06/10/2015 03:30:12 AM,"2600 BENVENUE AVE
Berkeley, CA
(37.863386497000079, -122.25502435899995)",2600 BENVENUE AVE,Berkeley,CA
15000599,BURGLARY COMMERCIAL,01/04/2015 12:00:00 AM,03:45,BURGLARY - COMMERCIAL,0,06/10/2015 03:30:10 AM,"2400 DURANT AVE
Berkeley, CA
(37.867563518000054, -122.26081572799995)",2400 DURANT AVE,Berkeley,CA
15003602,ASSAULT/BATTERY MISD.,01/19/2015 12:00:00 AM,17:30,ASSAULT,1,06/10/2015 03:30:10 AM,"3200 CALIFORNIA ST
Berkeley, CA
(37.849713521000069, -122.27616296899998)",3200 CALIFORNIA ST,Berkeley,CA
15090044,BURGLARY AUTO,01/10/2015 12:00:00 AM,02:30,BURGLARY - VEHICLE,6,06/10/2015 03:30:10 AM,"1700 BERKELEY WAY
Berkeley, CA
(37.871859081000025, -122.27750178699995)",1700 BERKELEY WAY,Berkeley,CA
15016560,MISSING ADULT,03/16/2015 12:00:00 AM,12:00,MISSING PERSON,1,06/10/2015 03:30:13 AM,"1569 JACKSON ST
Berkeley, CA
(37.86988305400007, -122.27053687599999)",1569 JACKSON ST,Berkeley,CA
15010632,BURGLARY RESIDENTIAL,02/20/2015 12:00:00 AM,09:15,BURGLARY - RESIDENTIAL,5,06/10/2015 03:30:11 AM,"3200 TREMONT ST
Berkeley, CA
(37.851993886000059, -122.26799329099998)",3200 TREMONT ST,Berkeley,CA
15023290,BURGLARY AUTO,04/21/2015 12:00:00 AM,20:30,BURGLARY - VEHICLE,2,06/10/2015 03:30:13 AM,"2500 DURANT AVE
Berkeley, CA
(37.867822782000076, -122.25868631099996)",2500 DURANT AVE,Berkeley,CA
15019715,DOMESTIC VIOLENCE,04/05/2015 12:00:00 AM,02:50,FAMILY OFFENSE,0,06/10/2015 03:30:13 AM,"1100 HEARST AVE
Berkeley, CA
(37.870411329000035, -122.29238121699996)",1100 HEARST AVE,Berkeley,CA
15090297,BURGLARY AUTO,02/21/2015 12:00:00 AM,12:00,BURGLARY - VEHICLE,6,06/10/2015 03:30:12 AM,"100 SEAWALL DR
Berkeley, CA
(37.862022195000065, -122.31704247099998)",100 SEAWALL DR,Berkeley,CA
15016043,ROBBERY,03/18/2015 12:00:00 AM,22:45,ROBBERY,3,06/10/2015 03:30:12 AM,"ELLSWORTH STREET &amp; CARLETON ST
Berkeley, CA
(37.861872546000029, -122.26241685399998)",ELLSWORTH STREET & CARLETON ST,Berkeley,CA
15011753,BURGLARY AUTO,02/26/2015 12:00:00 AM,12:30,BURGLARY - VEHICLE,4,06/10/2015 03:30:12 AM,"200 UNIVERSITY AVE
Berkeley, CA
(37.863708134000035, -122.31390636799995)",200 UNIVERSITY AVE,Berkeley,CA
15013236,THEFT MISD. (UNDER $950),03/01/2015 12:00:00 AM,22:30,LARCENY,0,06/10/2015 03:30:12 AM,"2500 GRANT ST
Berkeley, CA
(37.862957848000065, -122.27439997799996)",2500 GRANT ST,Berkeley,CA
15090185,BURGLARY AUTO,02/01/2015 12:00:00 AM,18:20,BURGLARY - VEHICLE,0,06/10/2015 03:30:11 AM,"700 ALLSTON WAY
Berkeley, CA
(37.864643636000039, -122.29966375699996)",700 ALLSTON WAY,Berkeley,CA
15090409,THEFT FELONY (OVER $950),03/04/2015 12:00:00 AM,19:30,LARCENY,3,06/10/2015 03:30:12 AM,"1800 ROSE ST
Berkeley, CA
(37.881162748000065, -122.27608576599999)",1800 ROSE ST,Berkeley,CA
15011385,THEFT FELONY (OVER $950),02/23/2015 12:00:00 AM,19:05,LARCENY,1,06/10/2015 03:30:12 AM,"2400 TELEGRAPH AVE
Berkeley, CA
(37.866743093000025, -122.25883265099998)",2400 TELEGRAPH AVE,Berkeley,CA
15003805,BURGLARY AUTO,01/21/2015 12:00:00 AM,09:30,BURGLARY - VEHICLE,3,06/10/2015 03:30:10 AM,"1400 SIXTH ST
Berkeley, CA
(37.877390177000052, -122.30075151099999)",1400 SIXTH ST,Berkeley,CA
15003732,ASSAULT/BATTERY MISD.,01/20/2015 12:00:00 AM,17:30,ASSAULT,2,06/10/2015 03:30:10 AM,"1700 OREGON ST
Berkeley, CA
(37.856553465000047, -122.27505562599998)",1700 OREGON ST,Berkeley,CA
15090623,THEFT MISD. (UNDER $950),04/20/2015 12:00:00 AM,09:30,LARCENY,1,06/10/2015 03:30:13 AM,"1300 VIRGINIA ST
Berkeley, CA
(37.874078183000051, -122.28843989799998)",1300 VIRGINIA ST,Berkeley,CA
15013310,THEFT MISD. (UNDER $950),03/05/2015 12:00:00 AM,19:45,LARCENY,4,06/10/2015 03:30:12 AM,"1400 SHATTUCK AVE
Berkeley, CA
(37.881819549000056, -122.26958459199994)",1400 SHATTUCK AVE,Berkeley,CA
15023638,THEFT MISD. (UNDER $950),04/23/2015 12:00:00 AM,15:30,LARCENY,4,06/10/2015 03:30:14 AM,"2500 BANCROFT WAY
Berkeley, CA
(37.868718738000041, -122.25908853499999)",2500 BANCROFT WAY,Berkeley,CA
15025878,BURGLARY RESIDENTIAL,05/04/2015 12:00:00 AM,05:00,BURGLARY - RESIDENTIAL,1,06/10/2015 03:30:09 AM,"2900 DERBY ST
Berkeley, CA
(37.86236327000006, -122.24887808799997)",2900 DERBY ST,Berkeley,CA
15090176,THEFT FELONY (OVER $950),01/18/2015 12:00:00 AM,10:35,LARCENY,0,06/10/2015 03:30:11 AM,"1300 SPRUCE ST
Berkeley, CA
(37.883718855000041, -122.26634157799998)",1300 SPRUCE ST,Berkeley,CA
15022154,BURGLARY AUTO,04/16/2015 12:00:00 AM,12:15,BURGLARY - VEHICLE,4,06/10/2015 03:30:13 AM,"1500 SHATTUCK AVE
Berkeley, CA
(37.879966680000052, -122.26936335399995)",1500 SHATTUCK AVE,Berkeley,CA
14073579,VEHICLE STOLEN,12/16/2014 12:00:00 AM,17:00,MOTOR VEHICLE THEFT,2,06/10/2015 03:30:08 AM,"FIFTH STREET &amp; PAGE ST
Berkeley, CA
(37.876202908000039, -122.30152864499996)",FIFTH STREET & PAGE ST,Berkeley,CA
15000257,VANDALISM,01/02/2015 12:00:00 AM,17:13,VANDALISM,5,06/10/2015 03:30:10 AM,"2000 ALLSTON WAY
Berkeley, CA
(37.869073007000054, -122.27006624599994)",2000 ALLSTON WAY,Berkeley,CA
