Academic Yr,Semester Nm,Instructional Format Nm,Course Subject Short Nm,Enrollment Cnt,Offerings,EnrollPerOff,NA,Units
2003-04,Spring,Lecture,Chemical Engineering,540,16,33.75,171,1781
2006-07,Spring,Lecture,Chemical Engineering,536,20,26.8,171,1781
2009-10,Spring,Lecture,Spanish,547,27,20.25925926,171,1781
2011-12,Spring,Lecture,American Studies,462,10,46.2,171,1780
2003-04,Fall,Lecture,Industrial Eng & Ops Rsch,557,13,42.84615385,171,1779
2012-13,Fall,Lecture,Italian Studies,405,27,15,171,1778
2015-16,Spring,Studio,Music,884,26,34,171,1778
2010-11,Fall,Lecture,Social Welfare,818,25,32.72,171,1776
2013-14,Spring,Lecture,Classics,445,11,40.45454545,171,1772
2015-16,Spring,Lecture,Optometry,649,10,64.9,171,1772
2007-08,Spring,Lecture,Chemical Engineering,525,15,35,171,1771
2006-07,Fall,Lecture,Gender & Womens Studies,462,10,46.2,171,1771
2010-11,Summer,Lecture,History,445,14,31.78571429,171,1767
2008-09,Fall,Seminar,Law,769,56,13.73214286,171,1767
2004-05,Summer,Lecture,Biology,441,2,220.5,171,1764
2008-09,Fall,Lecture,Classics,443,10,44.3,171,1764
2014-15,Spring,Lecture,Social Welfare,785,34,23.08823529,171,1763
2014-15,Spring,Lecture,City & Regional Planning,504,15,33.6,171,1762
2011-12,Summer,Lecture,Anthropology,434,22,19.72727273,171,1761
2008-09,Spring,Lecture,Near Eastern Studies,490,19,25.78947368,171,1761
2008-09,Spring,Lecture,Environmental Design,463,5,92.6,171,1760
2005-06,Fall,Lecture,Film,453,19,23.84210526,171,1758
2003-04,Fall,Lecture,Spanish,586,29,20.20689655,171,1758
2012-13,Fall,Lecture,Social Welfare,805,26,30.96153846,171,1757
2005-06,Spring,Lecture,Ethnic Studies,439,5,87.8,171,1756
2010-11,Summer,Lecture,Sociology,439,9,48.77777778,171,1756
2005-06,Fall,Lecture,Interdepartmental Studies,650,4,162.5,171,1750
2011-12,Spring,Lecture,Earth & Planetary Science,634,31,20.4516129,171,1748
2015-16,Summer,Lecture,Sociology,437,12,36.41666667,171,1748
2007-08,Spring,Lecture,Bioengineering,500,18,27.77777778,171,1746
2004-05,Fall,Lecture,Classics,438,10,43.8,171,1744
2015-16,Spring,Lecture,College Writing Programs,423,33,12.81818182,171,1744
2008-09,Fall,Seminar,Education,609,54,11.27777778,171,1742
2012-13,Fall,Seminar,History,456,50,9.12,171,1736.5
2008-09,Fall,Seminar,English,505,31,16.29032258,171,1733
2014-15,Spring,Lecture,Art Practice,435,22,19.77272727,171,1731
2006-07,Spring,Lecture,American Studies,449,12,37.41666667,171,1729
2012-13,Fall,Lecture,Classics,414,11,37.63636364,171,1729
2014-15,Summer,Lecture,Philosophy,432,15,28.8,171,1728
2004-05,Spring,Seminar,Political Science,426,37,11.51351351,171,1727.5
2011-12,Fall,Lecture,Spanish,541,31,17.4516129,171,1725
2014-15,Summer,Lecture,Ethnic Studies,377,12,31.41666667,171,1724
2006-07,Fall,Seminar,Chemistry,1400,80,17.5,171,1722
2011-12,Spring,Fieldwork,Education,988,52,19,171,1722
2004-05,Summer,Lecture,English,573,17,33.70588235,171,1719
2003-04,Fall,Lecture,Theater Dance & Perf Stds,512,24,21.33333333,171,1719
2007-08,Fall,Lecture,Asian American Studies,429,10,42.9,171,1716
2011-12,Spring,Studio,Music,859,20,42.95,171,1716
2004-05,Spring,Lecture,Chemical Engineering,517,17,30.41176471,171,1713
2010-11,Spring,Lecture,International & Area Stds,452,10,45.2,171,1711
2015-16,Summer,Lecture,Ethnic Studies,386,14,27.57142857,171,1710
2013-14,Summer,Lecture,Integrative Biology,597,8,74.625,171,1710
2005-06,Summer,Lecture,Biology,427,2,213.5,171,1708
2011-12,Fall,Seminar,History,455,53,8.58490566,171,1707.5
2011-12,Fall,Lecture,Landscape Arch & Env Plan,480,20,24,171,1707
2009-10,Fall,Lecture,Slavic Languages & Lit,438,32,13.6875,171,1705
2011-12,Summer,Lecture,Integrative Biology,605,9,67.22222222,171,1704
2005-06,Spring,Lecture,Interdepartmental Studies,662,4,165.5,171,1702
2005-06,Spring,Lecture,Theater Dance & Perf Stds,494,23,21.47826087,171,1701
2012-13,Fall,Lecture,Korean,363,18,20.16666667,171,1699
2015-16,Fall,Lecture,Art Practice,426,22,19.36363636,171,1695
2004-05,Spring,Lecture,Bioengineering,484,19,25.47368421,171,1694
2015-16,Spring,Lecture,Korean,384,22,17.45454545,171,1694
2012-13,Fall,Lecture,Astronomy,489,16,30.5625,171,1693
2004-05,Spring,Lecture,Public Policy,436,13,33.53846154,171,1693
2014-15,Fall,Lecture,Social Welfare,748,23,32.52173913,171,1689
2012-13,Summer,Lecture,History,424,16,26.5,171,1688
2005-06,Spring,Lecture,Industrial Eng & Ops Rsch,552,15,36.8,171,1688
2008-09,Spring,Lecture,Spanish,551,28,19.67857143,171,1685
2003-04,Summer,Lecture,Biology,421,2,210.5,171,1684
2006-07,Spring,Lecture,Industrial Eng & Ops Rsch,551,16,34.4375,171,1684
2007-08,Fall,Seminar,Chemistry,1385,81,17.09876543,171,1682
2006-07,Summer,Lecture,Biology,556,3,185.3333333,171,1681
2013-14,Summer,Lecture,Philosophy,420,16,26.25,171,1680
2006-07,Fall,Lecture,Optometry,510,9,56.66666667,171,1679.5
2004-05,Fall,Lecture,Optometry,470,8,58.75,171,1678
2009-10,Spring,Lecture,Italian Studies,368,21,17.52380952,171,1677
2014-15,Spring,Lecture,Classics,420,11,38.18181818,171,1676
2006-07,Fall,Seminar,Law,608,39,15.58974359,171,1676
2014-15,Spring,Lecture,Chicano Studies,436,14,31.14285714,171,1675
2011-12,Summer,Lecture,English,558,15,37.2,171,1674
2013-14,Spring,Studio,Music,827,23,35.95652174,171,1674
2004-05,Spring,Lecture,Ethnic Studies,418,5,83.6,171,1672
2011-12,Fall,Lecture,Film,418,19,22,171,1672
2013-14,Spring,Lecture,Japanese,361,25,14.44,171,1672
2007-08,Fall,Lecture,Slavic Languages & Lit,432,34,12.70588235,171,1672
2009-10,Fall,Seminar,Chemistry,1364,81,16.83950617,171,1670
2010-11,Spring,Studio,Music,858,22,39,171,1670
2012-13,Fall,Seminar,Chemistry,1289,85,15.16470588,171,1669
2008-09,Fall,Lecture,Slavic Languages & Lit,418,34,12.29411765,171,1669
2009-10,Fall,Seminar,Education,584,53,11.01886792,171,1668
2005-06,Spring,Lecture,Peace & Conflict Studies,462,8,57.75,171,1667
2004-05,Fall,Lecture,Theater Dance & Perf Stds,480,24,20,171,1665
2006-07,Fall,Lecture,Asian American Studies,416,10,41.6,171,1664
2012-13,Summer,Lecture,Ethnic Studies,381,11,34.63636364,171,1664
2003-04,Spring,Lecture,Astronomy,486,16,30.375,171,1663
2007-08,Fall,Lecture,Social Welfare,762,25,30.48,171,1663
2007-08,Fall,Lecture,Industrial Eng & Ops Rsch,520,15,34.66666667,171,1661
2012-13,Spring,Lecture,Classics,415,10,41.5,171,1660
2011-12,Spring,Lecture,Italian Studies,371,26,14.26923077,171,1660
2005-06,Fall,Seminar,Chemistry,1340,84,15.95238095,171,1659
2013-14,Fall,Lecture,Optometry,639,10,63.9,171,1657.5
2006-07,Fall,Lecture,American Studies,416,9,46.22222222,171,1657
2005-06,Fall,Lecture,Asian American Studies,413,13,31.76923077,171,1652
2013-14,Fall,Seminar,Chemistry,1242,83,14.96385542,171,1652
2015-16,Spring,Lecture,Japanese,356,21,16.95238095,171,1652
2012-13,Summer,Lecture,Integrative Biology,581,8,72.625,171,1651
2009-10,Summer,Lecture,Molecular & Cell Biology,440,4,110,171,1648
2012-13,Summer,Session,College Writing Programs,549,32,17.15625,171,1647
2008-09,Spring,Lecture,Italian Studies,358,21,17.04761905,171,1646
2005-06,Fall,Seminar,Law,586,32,18.3125,171,1646
2008-09,Spring,Lecture,Social Welfare,743,29,25.62068966,171,1644
2014-15,Summer,Lecture,Sociology,412,10,41.2,171,1644
2011-12,Spring,Lecture,Spanish,533,30,17.76666667,171,1643
2003-04,Spring,Lecture,Bioengineering,469,16,29.3125,171,1640
2004-05,Spring,Lecture,Industrial Eng & Ops Rsch,533,13,41,171,1640
2015-16,Fall,Lecture,Info Mgmt & Systems,588,22,26.72727273,171,1640
2015-16,Spring,Lecture,Bioengineering,436,19,22.94736842,171,1637
2005-06,Fall,Lecture,Optometry,458,8,57.25,171,1636.5
2015-16,Fall,Lecture,Classics,385,10,38.5,171,1636
2006-07,Fall,Lecture,Korean,355,17,20.88235294,171,1636
2011-12,Fall,Lecture,Korean,353,15,23.53333333,171,1634
2006-07,Fall,Lecture,Bioengineering,427,17,25.11764706,171,1632
2010-11,Fall,Lecture,Interdisciplinary Studies,425,7,60.71428571,171,1631
2012-13,Spring,Lecture,Interdisciplinary Studies,435,8,54.375,171,1631
2009-10,Fall,Lecture,Korean,359,16,22.4375,171,1631
2003-04,Fall,Lecture,Optometry,456,8,57,171,1630
2007-08,Fall,Seminar,Law,726,49,14.81632653,171,1629
2011-12,Fall,Seminar,Chemistry,1251,83,15.07228916,171,1628
2008-09,Fall,Seminar,Chemistry,1356,82,16.53658537,171,1627
2007-08,Spring,Lecture,Environmental Design,434,5,86.8,171,1627
2008-09,Fall,Lecture,American Studies,406,9,45.11111111,171,1624
2014-15,Summer,Lecture,History,465,16,29.0625,171,1624
2013-14,Spring,Lecture,Social Welfare,731,30,24.36666667,171,1623
2015-16,Spring,Seminar,English,422,27,15.62962963,171,1622
2006-07,Spring,Lecture,Korean,355,17,20.88235294,171,1622
2006-07,Fall,Lecture,Ethnic Studies,410,6,68.33333333,171,1621
2011-12,Fall,Lecture,Interdisciplinary Studies,422,7,60.28571429,171,1620
2011-12,Summer,Lecture,Sociology,405,10,40.5,171,1620
2015-16,Fall,Lecture,Optometry,689,11,62.63636364,171,1616.5
2003-04,Fall,Lecture,Chicano Studies,426,14,30.42857143,171,1616
2012-13,Summer,Lecture,Philosophy,404,15,26.93333333,171,1616
2014-15,Spring,Studio,Music,802,24,33.41666667,171,1615
2009-10,Fall,Lecture,Interdisciplinary Studies,414,7,59.14285714,171,1613
2008-09,Fall,Lecture,Social Welfare,748,26,28.76923077,171,1612
2014-15,Spring,Lecture,Italian Studies,373,27,13.81481481,171,1610
2004-05,Fall,Seminar,Education,532,46,11.56521739,171,1609
2013-14,Summer,Lecture,Biology,499,3,166.3333333,171,1605
2015-16,Fall,Lecture,Italian Studies,380,26,14.61538462,171,1605
2012-13,Spring,Lecture,Chicano Studies,418,16,26.125,171,1604
2004-05,Spring,Lecture,Gender & Womens Studies,419,12,34.91666667,171,1604
2008-09,Fall,Lecture,Near Eastern Studies,428,12,35.66666667,171,1604
2010-11,Fall,Lecture,Near Eastern Studies,420,12,35,171,1603
2006-07,Spring,Lecture,Slavic Languages & Lit,417,37,11.27027027,171,1602
2015-16,Fall,Lecture,FPF-English,400,24,16.66666667,171,1600
2010-11,Fall,Lecture,Scandinavian,400,20,20,171,1600
2007-08,Spring,Lecture,Social Welfare,727,33,22.03030303,171,1599
2011-12,Spring,Lecture,Chicano Studies,420,14,30,171,1597
2012-13,Summer,Lecture,Anthropology,396,22,18,171,1596
2003-04,Fall,Lecture,Gender & Womens Studies,425,11,38.63636364,171,1595
2012-13,Fall,Seminar,Education,576,52,11.07692308,171,1594
2013-14,Summer,Lecture,Ethnic Studies,341,12,28.41666667,171,1594
2011-12,Spring,Lecture,Social Welfare,716,30,23.86666667,171,1594
2014-15,Fall,Lecture,Optometry,673,11,61.18181818,171,1593.5
2003-04,Spring,Lecture,College Writing Programs,282,25,11.28,171,1592
2011-12,Fall,Lecture,Global Poverty & Practice,398,1,398,171,1592
2009-10,Fall,Lecture,Social Welfare,725,22,32.95454545,171,1592
2007-08,Summer,Lecture,Sociology,398,9,44.22222222,171,1592
2012-13,Spring,Lecture,Peace & Conflict Studies,429,6,71.5,171,1590
2007-08,Spring,Lecture,Spanish,525,27,19.44444444,171,1589
2004-05,Fall,Lecture,American Studies,402,13,30.92307692,171,1586
2010-11,Fall,Group,Education,999,59,16.93220339,171,1584
2011-12,Fall,Fieldwork,Education,933,54,17.27777778,171,1583
2003-04,Spring,Lecture,Religious Studies,401,10,40.1,171,1583
2009-10,Summer,Lecture,Architecture,443,14,31.64285714,171,1582
2015-16,Spring,Lecture,Plant Biology,583,18,32.38888889,171,1582
2011-12,Fall,Lecture,Cognitive Science,446,5,89.2,171,1581
2006-07,Fall,Lecture,Theater Dance & Perf Stds,465,22,21.13636364,171,1581
2003-04,Summer,Lecture,History,395,15,26.33333333,171,1580
2005-06,Fall,Lecture,Industrial Eng & Ops Rsch,503,15,33.53333333,171,1580
2004-05,Summer,Lecture,Philosophy,395,14,28.21428571,171,1580
2014-15,Fall,Lecture,Spanish,520,32,16.25,171,1578
2015-16,Spring,Lecture,International & Area Stds,394,12,32.83333333,171,1576
2006-07,Summer,Lecture,Sociology,394,9,43.77777778,171,1576
2010-11,Summer,Lecture,Integrative Biology,568,8,71,171,1575
2013-14,Spring,Lecture,Peace & Conflict Studies,410,9,45.55555556,171,1575
2010-11,Spring,Lecture,Chicano Studies,399,10,39.9,171,1573
2012-13,Spring,Lecture,Social Welfare,713,29,24.5862069,171,1571
2005-06,Spring,Lecture,Gender & Womens Studies,412,13,31.69230769,171,1569
2004-05,Fall,Lecture,Chicano Studies,397,13,30.53846154,171,1567
2015-16,Fall,Group,Computer Science,1000,33,30.3030303,171,1567
2003-04,Fall,Seminar,Law,590,31,19.03225806,171,1567
2007-08,Summer,Lecture,Molecular & Cell Biology,413,4,103.25,171,1567
2012-13,Spring,Lecture,Landscape Arch & Env Plan,460,19,24.21052632,171,1566
2003-04,Spring,Lecture,Slavic Languages & Lit,383,35,10.94285714,171,1566
2007-08,Fall,Lecture,Korean,342,15,22.8,171,1565
2010-11,Spring,Lecture,Social Welfare,704,26,27.07692308,171,1564
2004-05,Fall,Seminar,Political Science,383,32,11.96875,171,1562.5
2015-16,Spring,Fieldwork,Law,572,63,9.079365079,171,1562
2015-16,Fall,Seminar,Chemistry,1111,78,14.24358974,171,1560
2007-08,Fall,Lecture,Interdisciplinary Studies,410,6,68.33333333,171,1560
2005-06,Fall,Lecture,International & Area Stds,435,18,24.16666667,171,1560
2010-11,Spring,Lecture,Interdisciplinary Studies,406,6,67.66666667,171,1559
2003-04,Spring,Lecture,Media Studies,418,4,104.5,171,1559
2005-06,Summer,Lecture,English,519,18,28.83333333,171,1557
2010-11,Fall,Fieldwork,Education,942,54,17.44444444,171,1555
2012-13,Spring,Studio,Music,788,25,31.52,171,1555
2003-04,Fall,Lecture,Slavic Languages & Lit,416,29,14.34482759,171,1555
2004-05,Fall,Seminar,Chemistry,1349,84,16.05952381,171,1554
2010-11,Spring,Lecture,Environmental Design,409,7,58.42857143,171,1554
2006-07,Spring,Lecture,Interdisciplinary Studies,398,8,49.75,171,1553
2015-16,Fall,Lecture,Chicano Studies,398,11,36.18181818,171,1552
2007-08,Summer,Lecture,Ethnic Studies,375,12,31.25,171,1552
2013-14,Fall,Lecture,Social Welfare,704,24,29.33333333,171,1552
2014-15,Summer,Lecture,Statistics,489,7,69.85714286,171,1552
2003-04,Spring,Lecture,American Studies,406,8,50.75,171,1551
2013-14,Fall,Lecture,Spanish,509,28,18.17857143,171,1549
2003-04,Fall,Lecture,Social Welfare,747,28,26.67857143,171,1547
2009-10,Spring,Lecture,Social Welfare,700,28,25,171,1547
2004-05,Spring,Lecture,American Studies,397,11,36.09090909,171,1545
2008-09,Summer,Lecture,Molecular & Cell Biology,406,4,101.5,171,1545
2013-14,Summer,Lecture,Molecular & Cell Biology,444,5,88.8,171,1545
2015-16,Spring,Group,Computer Science,860,18,47.77777778,171,1544
2007-08,Spring,Lecture,Gender & Womens Studies,409,16,25.5625,171,1544
2007-08,Spring,Lecture,International & Area Stds,395,12,32.91666667,171,1544
2003-04,Spring,Lecture,Landscape Arch & Env Plan,477,21,22.71428571,171,1543
2005-06,Fall,Lecture,Social Welfare,760,25,30.4,171,1543
2004-05,Spring,Lecture,Environmental Design,407,5,81.4,171,1542
2009-10,Spring,Lecture,Environmental Design,393,5,78.6,171,1542
2009-10,Fall,Lecture,Landscape Arch & Env Plan,461,19,24.26315789,171,1541
2006-07,Spring,Lecture,Bioengineering,446,18,24.77777778,171,1540
2007-08,Spring,Lecture,College Writing Programs,293,24,12.20833333,171,1537
2009-10,Summer,Lecture,Anthropology,384,17,22.58823529,171,1536
2004-05,Summer,Lecture,College Writing Programs,429,24,17.875,171,1536
2014-15,Fall,Lecture,FPF-English,383,24,15.95833333,171,1532
2005-06,Spring,Lecture,International & Area Stds,477,16,29.8125,171,1532
2009-10,Spring,Fieldwork,Education,934,55,16.98181818,171,1531
2003-04,Summer,Lecture,Statistics,477,7,68.14285714,171,1531
2010-11,Spring,Lecture,Landscape Arch & Env Plan,460,21,21.9047619,171,1529
2004-05,Spring,Lecture,Astronomy,440,16,27.5,171,1527
2009-10,Spring,Lecture,College Writing Programs,318,25,12.72,171,1527
2007-08,Spring,Lecture,Interdisciplinary Studies,418,6,69.66666667,171,1525
2011-12,Fall,Lecture,Classics,383,11,34.81818182,171,1524
2011-12,Summer,Session,College Writing Programs,508,30,16.93333333,171,1524
2013-14,Fall,Lecture,Global Poverty & Practice,381,1,381,171,1524
2015-16,Fall,Fieldwork,Law,527,42,12.54761905,171,1524
2012-13,Fall,Lecture,Spanish,503,27,18.62962963,171,1524
2005-06,Fall,Lecture,Korean,325,17,19.11764706,171,1523
2006-07,Spring,Lecture,Gender & Womens Studies,407,14,29.07142857,171,1521
2009-10,Spring,Lecture,Landscape Arch & Env Plan,441,21,21,171,1521
2010-11,Fall,Lecture,Landscape Arch & Env Plan,430,19,22.63157895,171,1521
2009-10,Fall,Lecture,Classics,381,9,42.33333333,171,1520
2009-10,Spring,Studio,Music,778,22,35.36363636,171,1519
2011-12,Spring,Lecture,Slavic Languages & Lit,396,32,12.375,171,1518
2009-10,Spring,Recitation,Spanish,303,15,20.2,171,1515
2014-15,Summer,Lecture,Integrative Biology,503,10,50.3,171,1514
2014-15,Fall,Lecture,Near Eastern Studies,423,12,35.25,171,1514
2015-16,Spring,Lecture,Chicano Studies,399,13,30.69230769,171,1513
2015-16,Summer,Lecture,Statistics,463,8,57.875,171,1513
2010-11,Summer,Lecture,Computer Science,378,5,75.6,171,1512
2009-10,Summer,Lecture,Sociology,378,8,47.25,171,1512
2015-16,Spring,Lecture,Art Practice,380,20,19,171,1511
2014-15,Fall,Seminar,Chemistry,1129,75,15.05333333,171,1508
2004-05,Fall,Lecture,Social Welfare,728,24,30.33333333,171,1506
2012-13,Spring,Lecture,Spanish,492,27,18.22222222,171,1504
2012-13,Summer,Lecture,English,501,19,26.36842105,171,1503
2013-14,Spring,Seminar,English,422,25,16.88,171,1502
2011-12,Spring,Lecture,Political Economy,375,3,125,171,1500
2014-15,Fall,Lecture,Classics,350,8,43.75,171,1499
2012-13,Fall,Lecture,Interdisciplinary Studies,390,9,43.33333333,171,1499
2014-15,Fall,Seminar,Education,543,45,12.06666667,171,1497
2008-09,Summer,Lecture,Philosophy,374,12,31.16666667,171,1496
2012-13,Spring,Lecture,Political Economy,374,4,93.5,171,1496
2011-12,Fall,Seminar,Education,546,53,10.30188679,171,1494
2003-04,Fall,Seminar,Chemistry,1299,87,14.93103448,171,1493
2014-15,Spring,Lecture,Landscape Arch & Env Plan,400,20,20,171,1492
2010-11,Summer,Web-Based Lecture,Statistics,373,1,373,171,1492
2013-14,Summer,Lecture,Anthropology,365,17,21.47058824,171,1490
2005-06,Fall,Lecture,Classics,372,9,41.33333333,171,1488
2004-05,Spring,Lecture,International & Area Stds,461,12,38.41666667,171,1487
2007-08,Fall,Seminar,Education,525,52,10.09615385,171,1486
2006-07,Fall,Lecture,Social Welfare,689,22,31.31818182,171,1486
2008-09,Spring,Fieldwork,Education,901,75,12.01333333,171,1484
2011-12,Fall,Group,Education,991,62,15.98387097,171,1484
2004-05,Summer,Lecture,History,371,13,28.53846154,171,1484
2007-08,Spring,Lecture,American Studies,384,9,42.66666667,171,1481
2004-05,Spring,Lecture,Social Welfare,691,29,23.82758621,171,1481
2005-06,Spring,Lecture,Landscape Arch & Env Plan,435,20,21.75,171,1480
2006-07,Spring,Lecture,Social Welfare,662,28,23.64285714,171,1480
2013-14,Spring,Lecture,Korean,326,18,18.11111111,171,1479
2010-11,Summer,Lecture,Molecular & Cell Biology,407,4,101.75,171,1475
2012-13,Fall,Group,Education,977,68,14.36764706,171,1474
2012-13,Fall,Lecture,Theater Dance & Perf Stds,403,19,21.21052632,171,1474
2006-07,Fall,Lecture,Slavic Languages & Lit,387,33,11.72727273,171,1473
2010-11,Fall,Seminar,Public Health,664,40,16.6,171,1472
2007-08,Spring,Seminar,Chemistry,1212,84,14.42857143,171,1469
2010-11,Fall,Seminar,Chemistry,1179,80,14.7375,171,1468
2009-10,Summer,Lecture,Computer Science,367,5,73.4,171,1468
2013-14,Spring,Lecture,Italian Studies,337,28,12.03571429,171,1468
2005-06,Spring,Lecture,Social Welfare,663,29,22.86206897,171,1467
2006-07,Summer,Lecture,College Writing Programs,468,23,20.34782609,171,1466
2007-08,Summer,Lecture,College Writing Programs,456,20,22.8,171,1465
2014-15,Spring,Group,Computer Science,903,36,25.08333333,171,1465
2010-11,Spring,Lecture,Materials Science & Eng,473,15,31.53333333,171,1464
2004-05,Fall,Lecture,Landscape Arch & Env Plan,404,16,25.25,171,1462
2008-09,Summer,Lecture,College Writing Programs,463,24,19.29166667,171,1460
2004-05,Spring,Lecture,Religious Studies,365,6,60.83333333,171,1460
2012-13,Spring,Lecture,Slavic Languages & Lit,369,31,11.90322581,171,1459
2005-06,Spring,Seminar,Political Science,353,30,11.76666667,171,1457.5
2012-13,Fall,Lecture,Political Economy,364,3,121.3333333,171,1456
2007-08,Fall,Lecture,Chicano Studies,382,11,34.72727273,171,1455
2009-10,Summer,Lecture,History,367,11,33.36363636,171,1455
2014-15,Spring,Fieldwork,Law,593,56,10.58928571,171,1455
2008-09,Spring,Studio,Music,722,20,36.1,171,1455
2012-13,Fall,Studio,Music,753,22,34.22727273,171,1455
